,game_date,home_team,away_team,city,distance_from_last_location_home_team,distance_from_last_location_away_team
382,2000-05-02,BAL,ANA,Baltimore,0.0,3713.824667460991
383,2000-05-02,BOS,DET,Boston,4010.9713255337056,4330.993319347035
384,2000-05-02,CHA,TOR,Chicago,1315.6827805633404,702.4693684489885
385,2000-05-02,CLE,NYA,Cleveland,496.24153962192827,3280.610632544294
386,2000-05-02,KCA,OAK,Kansas City,1365.4101499105916,2412.2688714295277
387,2000-05-02,MIN,SEA,Minneapolis,0.0,2245.1635914971234
388,2000-05-02,TBA,TEX,St. Petersburg,7290.366266978277,8659.376167766673
389,2000-05-03,CHN,HOU,Chicago,10159.00877586389,660.0111716557741
390,2000-05-03,COL,MON,Denver,1950.2528819683787,2637.300965737685
391,2000-05-03,LAN,ATL,Los Angeles,3974.8856076394213,3116.7441599966605
392,2000-05-03,MIL,ARI,Milwaukee,522.3574047614876,2355.2363219055746
393,2000-05-03,PHI,CIN,Philadelphia,3351.29798207518,808.9772041838952
394,2000-05-03,SDN,FLO,San Diego,3915.39807350928,3655.9293655861343
395,2000-05-03,SFN,NYN,San Francisco,4175.4954817182615,8284.53108147774
396,2000-05-03,SLN,PIT,St. Louis,0.0,899.2319813553898
397,2000-05-03,BAL,ANA,Baltimore,0.0,3713.824667460991
398,2000-05-03,BOS,DET,Boston,4010.9713255337056,4330.993319347035
399,2000-05-03,CHA,TOR,Chicago,1315.6827805633404,702.4693684489885
400,2000-05-03,CLE,NYA,Cleveland,496.24153962192827,3280.610632544294
401,2000-05-03,KCA,OAK,Kansas City,1365.4101499105916,2412.2688714295277
402,2000-05-03,MIN,SEA,Minneapolis,0.0,2245.1635914971234
403,2000-05-03,TBA,TEX,St. Petersburg,7290.366266978277,8659.376167766673
404,2000-05-04,CHN,HOU,Chicago,10159.00877586389,660.0111716557741
405,2000-05-04,MIL,ARI,Milwaukee,522.3574047614876,2355.2363219055746
406,2000-05-04,PHI,CIN,Philadelphia,3351.29798207518,808.9772041838952
407,2000-05-04,SFN,NYN,San Francisco,4175.4954817182615,8284.53108147774
408,2000-05-04,SLN,PIT,St. Louis,0.0,899.2319813553898
409,2000-05-04,BAL,ANA,Baltimore,0.0,3713.824667460991
410,2000-05-04,MIN,DET,Minneapolis,0.0,2537.4425377612374
411,2000-05-04,TBA,TEX,St. Petersburg,7290.366266978277,8659.376167766673
412,2000-05-04,TOR,CLE,Toronto,0.0,536.9665792494985
413,2000-05-05,ARI,SDN,Phoenix,0.0,3450.9483903126825
414,2000-05-05,ATL,PHI,Atlanta,0.0,2561.969410841943
415,2000-05-05,CHN,PIT,Chicago,10159.00877586389,660.0111716557741
416,2000-05-05,CIN,SLN,Cincinnati,0.0,495.5592054504111
417,2000-05-05,FLO,NYN,Miami,0.0,12016.729539843709
418,2000-05-05,LAN,HOU,Los Angeles,3974.8856076394213,3439.148162606461
419,2000-05-05,MIL,MON,Milwaukee,522.3574047614876,1176.5644219508738
420,2000-05-05,SFN,COL,San Francisco,4175.4954817182615,3444.2312563186774
421,2000-05-05,BOS,TBA,Boston,4010.9713255337056,1808.5725574126475
422,2000-05-05,KCA,CHA,Kansas City,1365.4101499105916,742.0717119167393
423,2000-05-05,MIN,DET,Minneapolis,0.0,2537.4425377612374
424,2000-05-05,NYA,BAL,New York,3926.295550369479,272.73605892878385
425,2000-05-05,SEA,ANA,Seattle,0.0,1573.258911092884
426,2000-05-05,TEX,OAK,Arlington,0.0,2349.8221185767593
427,2000-05-05,TOR,CLE,Toronto,0.0,536.9665792494985
428,2000-05-06,ARI,SDN,Phoenix,0.0,3450.9483903126825
429,2000-05-06,ATL,PHI,Atlanta,0.0,2561.969410841943
430,2000-05-06,CHN,PIT,Chicago,10159.00877586389,660.0111716557741
431,2000-05-06,CIN,SLN,Cincinnati,0.0,495.5592054504111
432,2000-05-06,FLO,NYN,Miami,0.0,12016.729539843709
433,2000-05-06,LAN,HOU,Los Angeles,3974.8856076394213,3439.148162606461
434,2000-05-06,MIL,MON,Milwaukee,522.3574047614876,1176.5644219508738
435,2000-05-06,SFN,COL,San Francisco,4175.4954817182615,3444.2312563186774
436,2000-05-06,BOS,TBA,Boston,4010.9713255337056,1808.5725574126475
437,2000-05-06,KCA,CHA,Kansas City,1365.4101499105916,742.0717119167393
438,2000-05-06,MIN,DET,Minneapolis,0.0,2537.4425377612374
439,2000-05-06,NYA,BAL,New York,3926.295550369479,272.73605892878385
440,2000-05-06,SEA,ANA,Seattle,0.0,1573.258911092884
441,2000-05-06,TEX,OAK,Arlington,0.0,2349.8221185767593
442,2000-05-06,TOR,CLE,Toronto,0.0,536.9665792494985
443,2000-05-07,ARI,SDN,Phoenix,0.0,3450.9483903126825
444,2000-05-07,ATL,PHI,Atlanta,0.0,2561.969410841943
445,2000-05-07,CHN,PIT,Chicago,10159.00877586389,660.0111716557741
446,2000-05-07,CIN,SLN,Cincinnati,0.0,495.5592054504111
447,2000-05-07,FLO,NYN,Miami,0.0,12016.729539843709
448,2000-05-07,LAN,HOU,Los Angeles,3974.8856076394213,3439.148162606461
449,2000-05-07,MIL,MON,Milwaukee,522.3574047614876,1176.5644219508738
450,2000-05-07,BOS,TBA,Boston,4010.9713255337056,1808.5725574126475
451,2000-05-07,KCA,CHA,Kansas City,1365.4101499105916,742.0717119167393
452,2000-05-07,MIN,DET,Minneapolis,0.0,2537.4425377612374
453,2000-05-07,NYA,BAL,New York,3926.295550369479,272.73605892878385
454,2000-05-07,SEA,ANA,Seattle,0.0,1573.258911092884
455,2000-05-07,TEX,OAK,Arlington,0.0,2349.8221185767593
456,2000-05-07,TOR,CLE,Toronto,0.0,536.9665792494985
457,2000-05-08,ARI,LAN,Phoenix,0.0,3531.7847031393576
458,2000-05-08,CHN,MIL,Chicago,10159.00877586389,405.5294155055259
459,2000-05-08,FLO,ATL,Miami,0.0,972.4494372160073
460,2000-05-08,HOU,COL,Houston,1830.9507633957282,1129.4213237241258
461,2000-05-08,SFN,SLN,San Francisco,4175.4954817182615,2809.9120276803174
462,2000-05-08,ANA,OAK,Anaheim,0.0,590.7929464473488
463,2000-05-08,BOS,CHA,Boston,4010.9713255337056,2523.74643364182
464,2000-05-08,DET,KCA,Detroit,3353.596216190899,332.8036156009211
465,2000-05-08,MIN,CLE,Minneapolis,0.0,1511.137712694077
466,2000-05-08,NYA,TBA,New York,3926.295550369479,1639.5596537580507
467,2000-05-08,TEX,SEA,Arlington,0.0,2688.6517471925995
468,2000-05-08,TOR,BAL,Toronto,0.0,536.9665792494985
469,2000-05-09,ARI,LAN,Phoenix,0.0,3531.7847031393576
470,2000-05-09,CHN,MIL,Chicago,10159.00877586389,405.5294155055259
471,2000-05-09,CIN,SDN,Cincinnati,0.0,915.4415067782049
472,2000-05-09,FLO,ATL,Miami,0.0,972.4494372160073
473,2000-05-09,HOU,COL,Houston,1830.9507633957282,1129.4213237241258
474,2000-05-09,MON,PHI,Montreal,0.0,3531.7847031393576
475,2000-05-09,PIT,NYN,Pittsburgh,0.0,10649.560452929449
476,2000-05-09,SFN,SLN,San Francisco,4175.4954817182615,2809.9120276803174
477,2000-05-09,ANA,OAK,Anaheim,0.0,590.7929464473488
478,2000-05-09,BOS,CHA,Boston,4010.9713255337056,2523.74643364182
479,2000-05-09,MIN,CLE,Minneapolis,0.0,1511.137712694077
480,2000-05-09,NYA,TBA,New York,3926.295550369479,1639.5596537580507
481,2000-05-09,TEX,SEA,Arlington,0.0,2688.6517471925995
482,2000-05-09,TOR,BAL,Toronto,0.0,536.9665792494985
483,2000-05-10,ARI,LAN,Phoenix,0.0,3531.7847031393576
484,2000-05-10,CHN,MIL,Chicago,10159.00877586389,405.5294155055259
485,2000-05-10,CIN,SDN,Cincinnati,0.0,915.4415067782049
486,2000-05-10,FLO,ATL,Miami,0.0,972.4494372160073
487,2000-05-10,HOU,COL,Houston,1830.9507633957282,1129.4213237241258
488,2000-05-10,MON,PHI,Montreal,0.0,3531.7847031393576
489,2000-05-10,PIT,NYN,Pittsburgh,0.0,10649.560452929449
490,2000-05-10,SFN,SLN,San Francisco,4175.4954817182615,2809.9120276803174
491,2000-05-10,ANA,OAK,Anaheim,0.0,590.7929464473488
492,2000-05-10,BOS,CHA,Boston,4010.9713255337056,2523.74643364182
493,2000-05-10,DET,KCA,Detroit,3353.596216190899,332.8036156009211
494,2000-05-10,MIN,CLE,Minneapolis,0.0,1511.137712694077
495,2000-05-10,TEX,SEA,Arlington,0.0,2688.6517471925995
496,2000-05-10,TOR,BAL,Toronto,0.0,536.9665792494985
497,2000-05-11,CHN,MIL,Chicago,10159.00877586389,405.5294155055259
498,2000-05-11,CIN,SDN,Cincinnati,0.0,915.4415067782049
499,2000-05-11,FLO,ATL,Miami,0.0,972.4494372160073
500,2000-05-11,MON,PHI,Montreal,0.0,3531.7847031393576
501,2000-05-11,PIT,NYN,Pittsburgh,0.0,10649.560452929449
502,2000-05-11,ANA,TEX,Anaheim,0.0,1938.5131194406656
503,2000-05-11,BAL,BOS,Baltimore,0.0,3756.165388391585
504,2000-05-11,CLE,KCA,Cleveland,496.24153962192827,305.26178960405156
505,2000-05-11,NYA,TBA,New York,3926.295550369479,1639.5596537580507
506,2000-05-11,OAK,SEA,Oakland,0.0,1088.5959671863218
507,2000-05-12,COL,SFN,Denver,1950.2528819683787,2776.7820342267296
508,2000-05-12,HOU,CIN,Houston,1830.9507633957282,1436.4350581751028
509,2000-05-12,MON,CHN,Montreal,0.0,10411.694360321466
510,2000-05-12,NYN,FLO,New York,10870.832449398718,1753.0763004355238
511,2000-05-12,PHI,ATL,Philadelphia,3351.29798207518,1071.8284253498955
512,2000-05-12,PIT,MIL,Pittsburgh,0.0,414.99520785227077
513,2000-05-12,SDN,ARI,San Diego,3915.39807350928,481.91831795421524
514,2000-05-12,SLN,LAN,St. Louis,0.0,1569.015168680517
515,2000-05-12,ANA,TEX,Anaheim,0.0,1938.5131194406656
516,2000-05-12,BAL,BOS,Baltimore,0.0,3756.165388391585
517,2000-05-12,CHA,MIN,Chicago,1315.6827805633404,571.9581870978088
518,2000-05-12,CLE,KCA,Cleveland,496.24153962192827,305.26178960405156
519,2000-05-12,DET,NYA,Detroit,3353.596216190899,3175.703804799806
520,2000-05-12,OAK,SEA,Oakland,0.0,1088.5959671863218
521,2000-05-12,TBA,TOR,St. Petersburg,7290.366266978277,6864.0681511021585
522,2000-05-13,COL,SFN,Denver,1950.2528819683787,2776.7820342267296
523,2000-05-13,HOU,CIN,Houston,1830.9507633957282,1436.4350581751028
524,2000-05-13,MON,CHN,Montreal,0.0,10411.694360321466
525,2000-05-13,NYN,FLO,New York,10870.832449398718,1753.0763004355238
526,2000-05-13,PHI,ATL,Philadelphia,3351.29798207518,1071.8284253498955
527,2000-05-13,PIT,MIL,Pittsburgh,0.0,414.99520785227077
528,2000-05-13,SDN,ARI,San Diego,3915.39807350928,481.91831795421524
529,2000-05-13,SLN,LAN,St. Louis,0.0,1569.015168680517
530,2000-05-13,ANA,TEX,Anaheim,0.0,1938.5131194406656
531,2000-05-13,BAL,BOS,Baltimore,0.0,3756.165388391585
532,2000-05-13,CHA,MIN,Chicago,1315.6827805633404,571.9581870978088
533,2000-05-13,CLE,KCA,Cleveland,496.24153962192827,305.26178960405156
534,2000-05-13,DET,NYA,Detroit,3353.596216190899,3175.703804799806
535,2000-05-13,OAK,SEA,Oakland,0.0,1088.5959671863218
536,2000-05-13,TBA,TOR,St. Petersburg,7290.366266978277,6864.0681511021585
537,2000-05-14,COL,SFN,Denver,1950.2528819683787,2776.7820342267296
538,2000-05-14,HOU,CIN,Houston,1830.9507633957282,1436.4350581751028
539,2000-05-14,MON,CHN,Montreal,0.0,10411.694360321466
540,2000-05-14,NYN,FLO,New York,10870.832449398718,1753.0763004355238
541,2000-05-14,PHI,ATL,Philadelphia,3351.29798207518,1071.8284253498955
542,2000-05-14,PIT,MIL,Pittsburgh,0.0,414.99520785227077
543,2000-05-14,SDN,ARI,San Diego,3915.39807350928,481.91831795421524
544,2000-05-14,SLN,LAN,St. Louis,0.0,1569.015168680517
545,2000-05-14,ANA,TEX,Anaheim,0.0,1938.5131194406656
546,2000-05-14,BAL,BOS,Baltimore,0.0,3756.165388391585
547,2000-05-14,CHA,MIN,Chicago,1315.6827805633404,571.9581870978088
548,2000-05-14,CLE,KCA,Cleveland,496.24153962192827,305.26178960405156
549,2000-05-14,DET,NYA,Detroit,3353.596216190899,3175.703804799806
550,2000-05-14,OAK,SEA,Oakland,0.0,1088.5959671863218
551,2000-05-14,TBA,TOR,St. Petersburg,7290.366266978277,6864.0681511021585
552,2000-05-15,HOU,CIN,Houston,1830.9507633957282,1436.4350581751028
553,2000-05-15,OAK,KCA,Oakland,0.0,3639.2913103128753
554,2000-05-15,SEA,MIN,Seattle,0.0,2245.1635914971234
555,2000-05-15,TEX,TBA,Arlington,0.0,1398.8578169230404
556,2000-05-15,TOR,BOS,Toronto,0.0,3334.1735367384895
557,2000-05-16,ATL,SFN,Atlanta,0.0,972.4494372160073
558,2000-05-16,CHN,LAN,Chicago,10159.00877586389,1200.7303559601567
559,2000-05-16,CIN,PIT,Cincinnati,0.0,414.99520785227077
560,2000-05-16,FLO,SDN,Miami,0.0,1753.0763004355238
561,2000-05-16,MIL,HOU,Milwaukee,522.3574047614876,719.6245108451392
562,2000-05-16,MON,ARI,Montreal,0.0,3531.7847031393576
563,2000-05-16,NYN,COL,New York,10870.832449398718,1201.1574660257609
564,2000-05-16,PHI,SLN,Philadelphia,3351.29798207518,1303.182115517947
565,2000-05-16,ANA,BAL,Anaheim,0.0,3713.824667460991
566,2000-05-16,CLE,DET,Cleveland,496.24153962192827,3474.5850359737688
567,2000-05-16,NYA,CHA,New York,3926.295550369479,2236.777011410713
568,2000-05-16,OAK,KCA,Oakland,0.0,3639.2913103128753
569,2000-05-16,SEA,MIN,Seattle,0.0,2245.1635914971234
570,2000-05-16,TEX,TBA,Arlington,0.0,1398.8578169230404
571,2000-05-16,TOR,BOS,Toronto,0.0,3334.1735367384895
572,2000-05-17,ATL,SFN,Atlanta,0.0,972.4494372160073
573,2000-05-17,CHN,LAN,Chicago,10159.00877586389,1200.7303559601567
574,2000-05-17,CIN,PIT,Cincinnati,0.0,414.99520785227077
575,2000-05-17,FLO,SDN,Miami,0.0,1753.0763004355238
576,2000-05-17,MON,ARI,Montreal,0.0,3531.7847031393576
577,2000-05-17,NYN,COL,New York,10870.832449398718,1201.1574660257609
578,2000-05-17,PHI,SLN,Philadelphia,3351.29798207518,1303.182115517947
579,2000-05-17,ANA,BAL,Anaheim,0.0,3713.824667460991
580,2000-05-17,CLE,DET,Cleveland,496.24153962192827,3474.5850359737688
581,2000-05-17,NYA,CHA,New York,3926.295550369479,2236.777011410713
582,2000-05-17,OAK,KCA,Oakland,0.0,3639.2913103128753
583,2000-05-17,SEA,MIN,Seattle,0.0,2245.1635914971234
584,2000-05-17,TEX,TBA,Arlington,0.0,1398.8578169230404
585,2000-05-17,TOR,BOS,Toronto,0.0,3334.1735367384895
586,2000-05-18,ATL,SFN,Atlanta,0.0,972.4494372160073
587,2000-05-18,CIN,PIT,Cincinnati,0.0,414.99520785227077
588,2000-05-18,FLO,SDN,Miami,0.0,1753.0763004355238
589,2000-05-18,MON,ARI,Montreal,0.0,3531.7847031393576
590,2000-05-18,PHI,SLN,Philadelphia,3351.29798207518,1303.182115517947
591,2000-05-18,OAK,MIN,Oakland,0.0,2537.4425377612374
592,2000-05-18,TEX,BAL,Arlington,0.0,1980.102843370817
593,2000-05-19,ATL,SDN,Atlanta,0.0,1201.1574660257609
594,2000-05-19,CHN,CIN,Chicago,10159.00877586389,405.5294155055259
595,2000-05-19,FLO,LAN,Miami,0.0,2267.734906776103
596,2000-05-19,MIL,SFN,Milwaukee,522.3574047614876,2040.0795026569813
597,2000-05-19,MON,HOU,Montreal,0.0,767.9248983675883
598,2000-05-19,NYN,ARI,New York,10870.832449398718,3450.9483903126825
599,2000-05-19,PHI,COL,Philadelphia,3351.29798207518,1071.8284253498955
600,2000-05-19,PIT,SLN,Pittsburgh,0.0,899.2319813553898
601,2000-05-19,ANA,KCA,Anaheim,0.0,3486.7220172564316
602,2000-05-19,BOS,DET,Boston,4010.9713255337056,4330.993319347035
603,2000-05-19,CLE,NYA,Cleveland,496.24153962192827,3280.610632544294
604,2000-05-19,OAK,MIN,Oakland,0.0,2537.4425377612374
605,2000-05-19,SEA,TBA,Seattle,0.0,2245.1635914971234
606,2000-05-19,TOR,CHA,Toronto,0.0,1962.346778824636
607,2000-05-20,ATL,SDN,Atlanta,0.0,1201.1574660257609
608,2000-05-20,CHN,CIN,Chicago,10159.00877586389,405.5294155055259
609,2000-05-20,FLO,LAN,Miami,0.0,2267.734906776103
610,2000-05-20,MIL,SFN,Milwaukee,522.3574047614876,2040.0795026569813
611,2000-05-20,MON,HOU,Montreal,0.0,767.9248983675883
612,2000-05-20,NYN,ARI,New York,10870.832449398718,3450.9483903126825
613,2000-05-20,PHI,COL,Philadelphia,3351.29798207518,1071.8284253498955
614,2000-05-20,PIT,SLN,Pittsburgh,0.0,899.2319813553898
615,2000-05-20,ANA,KCA,Anaheim,0.0,3486.7220172564316
616,2000-05-20,BOS,DET,Boston,4010.9713255337056,4330.993319347035
617,2000-05-20,CLE,NYA,Cleveland,496.24153962192827,3280.610632544294
618,2000-05-20,OAK,MIN,Oakland,0.0,2537.4425377612374
619,2000-05-20,SEA,TBA,Seattle,0.0,2245.1635914971234
620,2000-05-20,TEX,BAL,Arlington,0.0,1980.102843370817
621,2000-05-20,TOR,CHA,Toronto,0.0,1962.346778824636
622,2000-05-21,ATL,SDN,Atlanta,0.0,1201.1574660257609
623,2000-05-21,CHN,CIN,Chicago,10159.00877586389,405.5294155055259
624,2000-05-21,FLO,LAN,Miami,0.0,2267.734906776103
625,2000-05-21,MIL,SFN,Milwaukee,522.3574047614876,2040.0795026569813
626,2000-05-21,MON,HOU,Montreal,0.0,767.9248983675883
627,2000-05-21,NYN,ARI,New York,10870.832449398718,3450.9483903126825
628,2000-05-21,PHI,COL,Philadelphia,3351.29798207518,1071.8284253498955
629,2000-05-21,PIT,SLN,Pittsburgh,0.0,899.2319813553898
630,2000-05-21,ANA,KCA,Anaheim,0.0,3486.7220172564316
631,2000-05-21,BOS,DET,Boston,4010.9713255337056,4330.993319347035
632,2000-05-21,CLE,NYA,Cleveland,496.24153962192827,3280.610632544294
633,2000-05-21,OAK,MIN,Oakland,0.0,2537.4425377612374
634,2000-05-21,SEA,TBA,Seattle,0.0,2245.1635914971234
635,2000-05-21,TEX,BAL,Arlington,0.0,1980.102843370817
636,2000-05-21,TOR,CHA,Toronto,0.0,1962.346778824636
637,2000-05-22,LAN,CIN,Los Angeles,3974.8856076394213,3052.3320812157895
638,2000-05-22,MIL,HOU,Milwaukee,522.3574047614876,719.6245108451392
639,2000-05-22,MIL,HOU,Milwaukee,522.3574047614876,719.6245108451392
640,2000-05-22,SDN,NYN,San Diego,3915.39807350928,8998.53354340706
641,2000-05-22,TOR,CHA,Toronto,0.0,1962.346778824636
642,2000-05-23,ARI,PIT,Phoenix,0.0,2943.488746966535
643,2000-05-23,COL,CHN,Denver,1950.2528819683787,9349.52862043619
644,2000-05-23,HOU,PHI,Houston,1830.9507633957282,1635.2565051761562
645,2000-05-23,LAN,CIN,Los Angeles,3974.8856076394213,3052.3320812157895
646,2000-05-23,MIL,ATL,Milwaukee,522.3574047614876,1075.7017562557248
647,2000-05-23,SDN,NYN,San Diego,3915.39807350928,8998.53354340706
648,2000-05-23,SFN,MON,San Francisco,4175.4954817182615,4093.804290596401
649,2000-05-23,SLN,FLO,St. Louis,0.0,1706.2963552807519
650,2000-05-23,BAL,SEA,Baltimore,0.0,3756.165388391585
651,2000-05-23,BOS,TOR,Boston,4010.9713255337056,693.4793147463248
652,2000-05-23,CHA,NYA,Chicago,1315.6827805633404,2793.736054665992
653,2000-05-23,DET,CLE,Detroit,3353.596216190899,639.1710360761112
654,2000-05-23,KCA,TEX,Kansas City,1365.4101499105916,742.0717119167393
655,2000-05-23,MIN,ANA,Minneapolis,0.0,2442.3606921895343
656,2000-05-23,TBA,OAK,St. Petersburg,7290.366266978277,8877.90062236838
657,2000-05-24,ARI,PIT,Phoenix,0.0,2943.488746966535
658,2000-05-24,COL,CHN,Denver,1950.2528819683787,9349.52862043619
659,2000-05-24,HOU,PHI,Houston,1830.9507633957282,1635.2565051761562
660,2000-05-24,LAN,CIN,Los Angeles,3974.8856076394213,3052.3320812157895
661,2000-05-24,MIL,ATL,Milwaukee,522.3574047614876,1075.7017562557248
662,2000-05-24,SDN,NYN,San Diego,3915.39807350928,8998.53354340706
663,2000-05-24,SFN,MON,San Francisco,4175.4954817182615,4093.804290596401
664,2000-05-24,SLN,FLO,St. Louis,0.0,1706.2963552807519
665,2000-05-24,BAL,SEA,Baltimore,0.0,3756.165388391585
666,2000-05-24,BOS,TOR,Boston,4010.9713255337056,693.4793147463248
667,2000-05-24,CHA,NYA,Chicago,1315.6827805633404,2793.736054665992
668,2000-05-24,DET,CLE,Detroit,3353.596216190899,639.1710360761112
669,2000-05-24,KCA,TEX,Kansas City,1365.4101499105916,742.0717119167393
670,2000-05-24,MIN,ANA,Minneapolis,0.0,2442.3606921895343
671,2000-05-24,TBA,OAK,St. Petersburg,7290.366266978277,8877.90062236838
672,2000-05-25,ARI,PIT,Phoenix,0.0,2943.488746966535
673,2000-05-25,COL,CHN,Denver,1950.2528819683787,9349.52862043619
674,2000-05-25,HOU,PHI,Houston,1830.9507633957282,1635.2565051761562
675,2000-05-25,MIL,ATL,Milwaukee,522.3574047614876,1075.7017562557248
676,2000-05-25,SFN,MON,San Francisco,4175.4954817182615,4093.804290596401
677,2000-05-25,SLN,FLO,St. Louis,0.0,1706.2963552807519
678,2000-05-25,BAL,SEA,Baltimore,0.0,3756.165388391585
679,2000-05-25,BOS,TOR,Boston,4010.9713255337056,693.4793147463248
680,2000-05-25,CHA,NYA,Chicago,1315.6827805633404,2793.736054665992
681,2000-05-25,DET,CLE,Detroit,3353.596216190899,639.1710360761112
682,2000-05-25,KCA,TEX,Kansas City,1365.4101499105916,742.0717119167393
683,2000-05-25,MIN,ANA,Minneapolis,0.0,2442.3606921895343
684,2000-05-25,TBA,OAK,St. Petersburg,7290.366266978277,8877.90062236838
685,2000-05-26,ARI,MIL,Phoenix,0.0,2543.8372888924696
686,2000-05-26,CIN,FLO,Cincinnati,0.0,1532.1956817089242
687,2000-05-26,COL,PIT,Denver,1950.2528819683787,2125.888569544526
688,2000-05-26,HOU,ATL,Houston,1830.9507633957282,1129.4213237241258
689,2000-05-26,LAN,PHI,Los Angeles,3974.8856076394213,575.3824785733822
690,2000-05-26,SDN,MON,San Diego,3915.39807350928,3971.6000317897933
691,2000-05-26,SFN,CHN,San Francisco,4175.4954817182615,8284.53108147774
692,2000-05-26,SLN,NYN,St. Louis,0.0,10311.699417712545
693,2000-05-26,BAL,OAK,Baltimore,0.0,3941.189395311595
694,2000-05-26,CHA,CLE,Chicago,1315.6827805633404,974.7987348037739
695,2000-05-26,DET,TOR,Detroit,3353.596216190899,332.8036156009211
696,2000-05-26,KCA,ANA,Kansas City,1365.4101499105916,2164.5957432887058
697,2000-05-26,MIN,TEX,Minneapolis,0.0,1398.8578169230404
698,2000-05-26,NYA,BOS,New York,3926.295550369479,3875.494807273756
699,2000-05-26,TBA,SEA,St. Petersburg,7290.366266978277,7822.324363042682
700,2000-05-27,ARI,MIL,Phoenix,0.0,2543.8372888924696
701,2000-05-27,CIN,FLO,Cincinnati,0.0,1532.1956817089242
702,2000-05-27,COL,PIT,Denver,1950.2528819683787,2125.888569544526
703,2000-05-27,HOU,ATL,Houston,1830.9507633957282,1129.4213237241258
704,2000-05-27,LAN,PHI,Los Angeles,3974.8856076394213,575.3824785733822
705,2000-05-27,SDN,MON,San Diego,3915.39807350928,3971.6000317897933
706,2000-05-27,SFN,CHN,San Francisco,4175.4954817182615,8284.53108147774
707,2000-05-27,SLN,NYN,St. Louis,0.0,10311.699417712545
708,2000-05-27,BAL,OAK,Baltimore,0.0,3941.189395311595
709,2000-05-27,CHA,CLE,Chicago,1315.6827805633404,974.7987348037739
710,2000-05-27,DET,TOR,Detroit,3353.596216190899,332.8036156009211
711,2000-05-27,KCA,ANA,Kansas City,1365.4101499105916,2164.5957432887058
712,2000-05-27,MIN,TEX,Minneapolis,0.0,1398.8578169230404
713,2000-05-27,NYA,BOS,New York,3926.295550369479,3875.494807273756
714,2000-05-27,TBA,SEA,St. Petersburg,7290.366266978277,7822.324363042682
715,2000-05-28,ARI,MIL,Phoenix,0.0,2543.8372888924696
716,2000-05-28,CIN,FLO,Cincinnati,0.0,1532.1956817089242
717,2000-05-28,COL,PIT,Denver,1950.2528819683787,2125.888569544526
718,2000-05-28,HOU,ATL,Houston,1830.9507633957282,1129.4213237241258
719,2000-05-28,LAN,PHI,Los Angeles,3974.8856076394213,575.3824785733822
720,2000-05-28,SDN,MON,San Diego,3915.39807350928,3971.6000317897933
721,2000-05-28,SFN,CHN,San Francisco,4175.4954817182615,8284.53108147774
722,2000-05-28,SLN,NYN,St. Louis,0.0,10311.699417712545
723,2000-05-28,CHA,CLE,Chicago,1315.6827805633404,974.7987348037739
724,2000-05-28,DET,TOR,Detroit,3353.596216190899,332.8036156009211
