,Unnamed: 0,game_date,home_team,away_team,is_day_game,home_score,away_score,venue,venue_name,city,state,home_pa,home_1b,home_2b,home_3b,home_hr,home_fo,home_so,home_bb,home_hbp,away_pa,away_1b,away_2b,away_3b,away_hr,away_fo,away_so,away_bb,away_hbp
2079,2079,20000907,SFN,SDN,False,13,0,SFO03,Oracle Park,San Francisco,CA,31,5,0,0,0,15,10,1,0,48,11,2,0,3,19,7,6,0
2080,2080,20000907,SLN,MON,True,6,1,STL09,Busch Stadium II,St. Louis,MO,34,2,3,0,0,13,14,1,1,37,8,1,0,2,17,6,3,0
2081,2081,20000907,BOS,MIN,True,11,6,BOS07,Fenway Park,Boston,MA,37,5,1,1,2,17,10,1,0,41,8,5,0,3,16,7,2,0
2082,2082,20000907,CHA,TEX,False,10,6,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,37,7,3,1,1,20,5,0,0,40,8,1,0,3,20,4,3,1
2083,2083,20000907,CLE,TBA,False,3,4,CLE08,Progressive Field,Cleveland,OH,44,14,1,0,0,14,13,1,1,36,6,0,1,0,19,6,4,0
2084,2084,20000907,DET,ANA,False,4,6,DET05,Comerica Park,Detroit,MI,36,6,1,1,3,19,5,1,0,35,5,3,0,1,20,6,0,0
2085,2085,20000907,KCA,NYA,False,3,7,KAN06,Kauffman Stadium,Kansas City,MO,43,5,1,0,1,20,6,10,0,35,8,0,0,0,22,4,1,0
2086,2086,20000907,TOR,SEA,False,1,8,TOR02,Rogers Centre,Toronto,ONT,41,5,6,0,1,22,4,3,0,34,2,0,0,1,19,6,6,0
2087,2087,20000908,ATL,MON,False,3,2,ATL02,Turner Field,Atlanta,GA,38,7,3,0,0,20,7,1,0,41,9,0,0,0,16,7,9,0
2088,2088,20000908,CHN,HOU,True,10,13,CHI11,Wrigley Field,Chicago,IL,48,17,1,0,2,16,7,5,0,46,5,1,0,4,18,9,7,2
2089,2089,20000908,COL,LAN,False,8,5,DEN02,Coors Field,Denver,CO,38,6,0,0,3,20,4,4,1,39,8,5,0,1,20,4,1,0
2090,2090,20000908,FLO,ARI,False,1,2,MIA01,Sun Life Stadium,Miami,FL,37,3,4,0,1,24,2,1,2,35,6,0,0,0,19,8,1,1
2091,2091,20000908,MIL,SLN,False,6,5,MIL05,County Stadium,Milwaukee,WI,37,6,2,0,0,18,9,2,0,43,10,2,0,0,21,5,3,2
2092,2092,20000908,NYN,PHI,False,0,2,NYC17,Shea Stadium,New York,NY,36,2,1,0,1,17,10,5,0,38,8,1,0,0,20,6,3,0
2093,2093,20000908,PIT,CIN,False,7,3,PIT07,Three Rivers Stadium,Pittsburgh,PA,36,3,2,1,1,21,6,2,0,41,6,4,0,1,18,6,6,0
2094,2094,20000908,PIT,CIN,False,3,1,PIT07,Three Rivers Stadium,Pittsburgh,PA,42,8,1,0,0,20,7,4,2,31,4,1,1,0,17,3,3,2
2095,2095,20000908,SFN,SDN,False,7,10,SFO03,Oracle Park,San Francisco,CA,48,14,1,0,1,23,4,5,0,44,10,1,1,1,20,7,4,0
2096,2096,20000908,ANA,BAL,False,2,1,ANA01,Angel Stadium of Anaheim,Anaheim,CA,31,2,0,0,1,18,6,4,0,36,6,0,0,1,16,9,3,1
2097,2097,20000908,BOS,NYA,False,0,4,BOS07,Fenway Park,Boston,MA,39,6,1,0,1,20,5,5,1,33,3,1,1,0,19,7,2,0
2098,2098,20000908,CLE,CHA,False,4,5,CLE08,Progressive Field,Cleveland,OH,40,7,1,0,2,19,8,3,0,39,8,1,0,0,24,2,4,0
2099,2099,20000908,KCA,TEX,False,5,6,KAN06,Kauffman Stadium,Kansas City,MO,41,8,2,0,2,19,6,4,0,40,7,2,2,1,22,5,1,0
2100,2100,20000908,OAK,TBA,False,0,4,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,33,2,2,0,1,24,4,0,0,32,1,1,0,0,21,6,3,0
2101,2101,20000908,SEA,MIN,False,2,4,SEA03,Safeco Field,Seattle,WA,42,5,4,0,1,21,7,4,0,34,4,1,0,1,24,2,2,0
2102,2102,20000908,TOR,DET,False,3,0,TOR02,Rogers Centre,Toronto,ONT,32,4,1,0,0,15,11,1,0,31,2,3,0,2,18,5,0,1
2103,2103,20000909,ATL,MON,False,5,7,ATL02,Turner Field,Atlanta,GA,54,9,2,1,2,27,7,6,0,55,12,2,0,1,25,10,5,0
2104,2104,20000909,CHN,HOU,True,4,14,CHI11,Wrigley Field,Chicago,IL,48,8,4,0,7,15,11,3,0,37,6,2,1,0,24,3,1,0
2105,2105,20000909,COL,LAN,True,7,6,DEN02,Coors Field,Denver,CO,40,4,1,0,2,22,4,7,0,38,8,5,0,0,14,8,3,0
2106,2106,20000909,FLO,ARI,False,1,4,MIA01,Sun Life Stadium,Miami,FL,36,7,1,0,1,19,7,1,0,32,3,1,0,1,20,6,0,1
2107,2107,20000909,MIL,SLN,False,6,7,MIL05,County Stadium,Milwaukee,WI,44,12,1,0,2,22,3,3,1,43,7,3,1,1,20,6,5,0
2108,2108,20000909,NYN,PHI,False,3,6,NYC17,Shea Stadium,New York,NY,45,9,3,0,1,19,9,4,0,35,2,2,0,2,19,7,3,0
2109,2109,20000909,PIT,CIN,False,4,6,PIT07,Three Rivers Stadium,Pittsburgh,PA,41,10,1,0,3,16,8,3,0,41,4,5,0,0,15,11,5,1
2110,2110,20000909,SFN,SDN,True,3,7,SFO03,Oracle Park,San Francisco,CA,41,4,3,0,1,18,10,4,1,40,9,2,0,0,23,2,4,0
2111,2111,20000909,ANA,BAL,True,3,10,ANA01,Angel Stadium of Anaheim,Anaheim,CA,42,10,3,0,1,19,5,4,0,40,6,2,0,0,18,5,9,0
2112,2112,20000909,BOS,NYA,True,3,5,BOS07,Fenway Park,Boston,MA,37,4,1,0,2,17,10,3,0,35,4,4,1,0,16,9,1,0
2113,2113,20000909,CLE,CHA,True,9,3,CLE08,Progressive Field,Cleveland,OH,38,5,2,0,0,18,8,5,0,41,6,5,0,1,16,6,5,2
2114,2114,20000909,KCA,TEX,False,5,6,KAN06,Kauffman Stadium,Kansas City,MO,42,11,0,0,0,20,5,6,0,41,9,1,0,0,22,4,5,0
2115,2115,20000909,OAK,TBA,True,10,0,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,29,2,0,0,0,23,4,0,0,37,6,2,0,6,18,4,1,0
2116,2116,20000909,SEA,MIN,False,7,2,SEA03,Safeco Field,Seattle,WA,33,2,3,0,0,22,4,1,1,37,5,4,0,1,17,5,5,0
2117,2117,20000909,TOR,DET,True,6,5,TOR02,Rogers Centre,Toronto,ONT,36,7,3,0,0,19,7,0,0,41,5,2,0,1,20,4,8,1
2118,2118,20000910,ATL,MON,True,0,4,ATL02,Turner Field,Atlanta,GA,35,3,2,0,2,21,6,1,0,35,4,2,0,0,15,11,3,0
2119,2119,20000910,CHN,HOU,True,6,7,CHI11,Wrigley Field,Chicago,IL,39,7,0,0,3,12,15,1,1,41,10,1,0,2,19,7,2,0
2120,2120,20000910,COL,LAN,True,1,12,DEN02,Coors Field,Denver,CO,44,8,3,0,1,19,7,6,0,38,5,0,0,0,22,6,5,0
2121,2121,20000910,FLO,ARI,True,4,3,MIA01,Sun Life Stadium,Miami,FL,45,2,1,0,1,23,11,7,0,49,8,1,0,0,13,21,6,0
2122,2122,20000910,MIL,SLN,True,4,3,MIL05,County Stadium,Milwaukee,WI,43,6,1,0,1,27,1,6,1,44,4,3,0,2,17,10,8,0
2123,2123,20000910,NYN,PHI,True,3,0,NYC17,Shea Stadium,New York,NY,32,5,0,0,0,16,9,2,0,35,4,2,0,0,19,5,3,2
2124,2124,20000910,PIT,CIN,True,4,6,PIT07,Three Rivers Stadium,Pittsburgh,PA,40,5,1,0,2,19,7,5,1,36,5,1,0,0,21,5,4,0
2125,2125,20000910,SFN,SDN,True,10,2,SFO03,Oracle Park,San Francisco,CA,34,3,2,0,0,19,6,4,0,41,3,3,1,3,17,7,5,2
2126,2126,20000910,ANA,BAL,False,2,1,ANA01,Angel Stadium of Anaheim,Anaheim,CA,36,5,2,0,0,21,5,3,0,31,4,1,0,0,17,6,3,0
2127,2127,20000910,BOS,NYA,True,2,6,BOS07,Fenway Park,Boston,MA,43,8,1,1,1,19,8,4,1,35,5,1,1,0,17,6,5,0
2128,2128,20000910,KCA,TEX,True,13,8,KAN06,Kauffman Stadium,Kansas City,MO,44,11,4,0,1,19,5,4,0,42,8,4,0,2,18,6,3,1
2129,2129,20000910,OAK,TBA,True,11,0,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,32,4,1,0,0,19,8,0,0,41,6,4,0,2,15,8,6,0
2130,2130,20000910,SEA,MIN,True,8,1,SEA03,Safeco Field,Seattle,WA,35,6,1,0,0,15,12,1,0,38,6,0,0,2,16,8,6,0
2131,2131,20000910,TOR,DET,True,6,2,TOR02,Rogers Centre,Toronto,ONT,38,5,3,0,0,19,8,3,0,33,3,3,0,1,17,8,1,0
2132,2132,20000911,ARI,LAN,False,3,6,PHO01,Chase Field,Phoenix,AZ,44,4,6,0,1,24,3,6,0,39,3,2,0,1,15,11,7,0
2133,2133,20000911,CIN,CHN,False,7,6,CIN08,Cinergy Field,Cincinnati,OH,43,9,4,0,1,14,12,3,0,34,3,4,0,2,18,4,3,0
2134,2134,20000911,HOU,SFN,False,7,8,HOU03,Minute Maid Park,Houston,TX,49,7,1,1,3,22,7,8,0,44,2,2,2,3,23,5,5,2
2135,2135,20000911,NYN,MIL,False,2,8,NYC17,Shea Stadium,New York,NY,44,8,2,0,2,19,8,4,1,36,5,0,0,2,23,3,3,0
2136,2136,20000911,PHI,MON,False,5,2,PHI12,Veterans Stadium,Philadelphia,PA,33,4,1,0,2,18,6,2,0,34,6,2,0,0,25,0,1,0
2137,2137,20000911,PHI,MON,False,6,7,PHI12,Veterans Stadium,Philadelphia,PA,42,7,3,1,1,22,4,4,0,40,8,1,1,0,20,5,3,2
2138,2138,20000911,PIT,SLN,False,4,8,PIT07,Three Rivers Stadium,Pittsburgh,PA,46,8,3,0,1,16,8,10,0,38,5,1,0,1,21,6,4,0
2139,2139,20000911,SDN,COL,False,7,2,SAN01,Qualcomm Stadium,San Diego,CA,32,4,1,0,1,22,4,0,0,41,8,2,0,0,17,7,5,2
2140,2140,20000911,ANA,BAL,False,1,3,ANA01,Angel Stadium of Anaheim,Anaheim,CA,41,7,1,0,1,21,6,4,1,35,7,1,0,0,18,7,2,0
2141,2141,20000911,CHA,DET,False,10,3,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,35,6,1,0,0,19,7,2,0,41,7,4,0,1,21,2,6,0
2142,2142,20000911,NYA,BOS,False,0,4,NYC16,Yankee Stadium I,New York,NY,37,3,2,0,2,16,11,3,0,33,4,1,0,0,18,8,2,0
2143,2143,20000911,OAK,TBA,False,5,1,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,32,4,1,1,0,19,7,0,0,37,6,1,0,0,18,4,7,1
2144,2144,20000911,SEA,KCA,False,3,6,SEA03,Safeco Field,Seattle,WA,44,8,5,0,2,18,7,3,1,38,6,1,0,0,19,8,4,0
2145,2145,20000912,ARI,LAN,False,5,4,PHO01,Chase Field,Phoenix,AZ,35,5,1,0,1,21,6,1,0,36,4,4,0,0,19,5,1,3
2146,2146,20000912,ATL,FLO,False,4,5,ATL02,Turner Field,Atlanta,GA,41,8,2,0,1,19,6,5,0,41,10,2,0,0,24,3,2,0
2147,2147,20000912,CIN,CHN,False,1,2,CIN08,Cinergy Field,Cincinnati,OH,33,5,1,0,0,22,3,2,0,32,2,1,0,1,18,8,2,0
2148,2148,20000912,HOU,SFN,False,5,9,HOU03,Minute Maid Park,Houston,TX,44,6,3,0,3,17,10,5,0,37,5,4,1,1,16,9,1,0
2149,2149,20000912,NYN,MIL,False,10,2,NYC17,Shea Stadium,New York,NY,35,3,4,0,0,19,7,2,0,42,11,0,0,2,16,9,4,0
2150,2150,20000912,PHI,MON,False,0,1,PHI12,Veterans Stadium,Philadelphia,PA,29,1,1,0,1,16,7,3,0,32,2,1,0,0,23,4,2,0
2151,2151,20000912,PIT,SLN,False,1,11,PIT07,Three Rivers Stadium,Pittsburgh,PA,45,9,5,0,2,23,6,0,0,38,3,4,0,0,19,8,4,0
2152,2152,20000912,SDN,COL,False,3,6,SAN01,Qualcomm Stadium,San Diego,CA,39,10,2,0,0,18,7,1,1,37,5,1,0,0,18,7,6,0
2153,2153,20000912,ANA,TBA,False,5,2,ANA01,Angel Stadium of Anaheim,Anaheim,CA,33,4,0,0,1,23,3,2,0,37,7,0,1,0,17,7,5,0
2154,2154,20000912,CHA,DET,False,3,10,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,43,8,1,0,2,18,9,4,1,37,2,0,0,2,23,5,4,1
2155,2155,20000912,CLE,BOS,False,6,8,CLE08,Progressive Field,Cleveland,OH,44,9,2,0,1,18,9,4,1,36,3,3,0,1,21,5,2,1
2156,2156,20000912,NYA,TOR,False,10,2,NYC16,Yankee Stadium I,New York,NY,36,7,1,0,0,18,8,2,0,39,7,2,1,1,19,2,7,0
2157,2157,20000912,OAK,MIN,False,5,3,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,36,3,2,1,0,21,6,3,0,35,7,0,0,3,20,3,2,0
2158,2158,20000912,SEA,KCA,False,11,3,SEA03,Safeco Field,Seattle,WA,37,6,0,0,3,23,3,2,0,44,9,3,1,2,16,6,7,0
2159,2159,20000912,TEX,BAL,False,9,1,ARL02,Rangers Ballpark in Arlington,Arlington,TX,32,2,0,0,1,22,5,0,2,44,8,6,1,1,14,6,8,0
2160,2160,20000912,TEX,BAL,False,6,5,ARL02,Rangers Ballpark in Arlington,Arlington,TX,38,5,3,0,0,17,9,3,1,33,3,0,0,2,20,3,5,0
2161,2161,20000913,ARI,LAN,False,3,2,PHO01,Chase Field,Phoenix,AZ,34,3,1,0,1,18,8,2,1,36,5,2,0,2,19,6,2,0
2162,2162,20000913,ATL,FLO,False,4,0,ATL02,Turner Field,Atlanta,GA,29,3,1,0,0,20,4,0,1,39,4,4,0,0,15,8,8,0
2163,2163,20000913,CIN,CHN,False,13,3,CIN08,Cinergy Field,Cincinnati,OH,36,3,1,1,1,21,6,3,0,45,11,3,0,2,18,7,4,0
2164,2164,20000913,HOU,SFN,False,2,3,HOU03,Minute Maid Park,Houston,TX,34,5,2,0,2,19,5,1,0,38,7,1,0,0,19,9,2,0
2165,2165,20000913,NYN,MIL,True,4,1,NYC17,Shea Stadium,New York,NY,39,4,1,0,0,19,11,4,0,38,6,2,0,1,17,11,1,0
2166,2166,20000913,PHI,MON,False,15,5,PHI12,Veterans Stadium,Philadelphia,PA,36,4,2,0,2,18,8,2,0,49,12,3,3,1,20,5,5,0
2167,2167,20000913,PIT,SLN,False,5,9,PIT07,Three Rivers Stadium,Pittsburgh,PA,43,7,5,0,1,20,6,4,0,38,5,5,0,0,15,11,2,0
2168,2168,20000913,SDN,COL,False,0,11,SAN01,Qualcomm Stadium,San Diego,CA,49,12,2,0,2,27,2,2,2,39,6,3,0,0,24,3,3,0
2169,2169,20000913,ANA,TBA,False,8,4,ANA01,Angel Stadium of Anaheim,Anaheim,CA,35,6,0,0,1,18,7,3,0,38,7,2,0,1,18,6,4,0
2170,2170,20000913,CHA,DET,False,1,0,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,30,4,1,0,0,17,7,1,0,29,2,2,0,0,17,5,2,1
2171,2171,20000913,CLE,BOS,False,10,3,CLE08,Progressive Field,Cleveland,OH,38,3,2,0,1,19,9,4,0,43,8,1,0,3,16,7,7,1
2172,2172,20000913,NYA,TOR,False,3,2,NYC16,Yankee Stadium I,New York,NY,38,9,2,0,0,17,8,2,0,32,5,1,0,1,21,2,1,1
2173,2173,20000913,OAK,MIN,True,6,7,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,46,11,5,0,1,20,5,4,0,38,6,0,1,2,18,7,4,0
2174,2174,20000913,SEA,KCA,False,2,1,SEA03,Safeco Field,Seattle,WA,48,4,4,0,0,26,7,7,0,42,4,1,0,1,22,7,7,0
2175,2175,20000913,TEX,BAL,False,4,9,ARL02,Rangers Ballpark in Arlington,Arlington,TX,49,11,2,1,0,22,5,5,3,36,2,3,1,0,22,4,4,0
2176,2176,20000914,ATL,FLO,True,5,3,ATL02,Turner Field,Atlanta,GA,36,7,1,0,0,20,6,2,0,38,10,0,0,0,20,3,5,0
2177,2177,20000914,CIN,MIL,False,4,6,CIN08,Cinergy Field,Cincinnati,OH,37,5,1,0,2,20,6,3,0,41,8,2,0,2,21,5,3,0
2178,2178,20000914,HOU,PIT,False,8,7,HOU03,Minute Maid Park,Houston,TX,42,10,0,0,2,15,8,7,0,43,8,2,0,1,16,8,6,2
2179,2179,20000914,LAN,COL,False,4,5,LOS03,Dodger Stadium,Los Angeles,CA,41,8,1,0,0,18,8,6,0,38,5,2,0,1,24,3,1,2
2180,2180,20000914,MON,NYN,False,4,10,MON02,Stade Olympique,Montreal,QUE,44,9,0,0,3,18,7,5,2,38,8,2,0,0,20,5,3,0
2181,2181,20000914,SLN,CHN,False,4,0,STL09,Busch Stadium II,St. Louis,MO,30,2,1,0,0,17,9,0,1,33,2,1,0,2,17,8,3,0
2182,2182,20000914,CLE,BOS,False,4,7,CLE08,Progressive Field,Cleveland,OH,42,5,3,0,2,23,5,3,1,34,5,1,0,1,16,10,1,0
2183,2183,20000914,NYA,TOR,False,2,3,NYC16,Yankee Stadium I,New York,NY,44,4,1,0,1,23,12,3,0,43,8,1,0,2,25,6,1,0
2184,2184,20000914,TEX,KCA,False,8,1,ARL02,Rangers Ballpark in Arlington,Arlington,TX,33,4,0,0,0,21,3,5,0,41,5,1,0,3,15,9,8,0
2185,2185,20000915,ARI,ATL,False,2,1,PHO01,Chase Field,Phoenix,AZ,36,6,0,0,1,10,16,3,0,35,6,0,1,1,16,7,2,2
2186,2186,20000915,CIN,MIL,False,6,4,CIN08,Cinergy Field,Cincinnati,OH,39,2,2,0,3,22,6,4,0,36,9,1,1,0,16,5,4,0
2187,2187,20000915,HOU,PIT,False,16,7,HOU03,Minute Maid Park,Houston,TX,41,8,2,0,2,17,10,1,1,46,10,6,1,2,22,2,3,0
2188,2188,20000915,LAN,COL,False,4,3,LOS03,Dodger Stadium,Los Angeles,CA,42,2,1,0,2,23,8,5,1,38,1,3,0,1,21,6,6,0
2189,2189,20000915,MON,NYN,False,4,3,MON02,Stade Olympique,Montreal,QUE,34,7,1,0,1,15,10,0,0,37,7,2,0,1,17,7,3,0
2190,2190,20000915,PHI,FLO,False,7,4,PHI12,Veterans Stadium,Philadelphia,PA,38,5,0,0,2,16,12,3,0,39,4,2,1,1,18,5,8,0
2191,2191,20000915,SDN,SFN,False,5,4,SAN01,Qualcomm Stadium,San Diego,CA,39,7,1,1,0,22,5,3,0,41,7,2,0,0,16,8,8,0
2192,2192,20000915,SLN,CHN,False,3,2,STL09,Busch Stadium II,St. Louis,MO,35,3,2,0,1,17,8,4,0,29,1,0,0,3,18,5,2,0
2193,2193,20000915,BAL,SEA,False,2,10,BAL12,Oriole Park at Camden Yards,Baltimore,MD,50,8,0,1,1,22,6,12,0,37,5,3,0,0,23,3,3,0
2194,2194,20000915,CHA,TOR,False,5,6,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,38,2,2,0,2,16,10,5,1,39,9,0,0,2,21,3,4,0
2195,2195,20000915,DET,BOS,False,6,7,DET05,Comerica Park,Detroit,MI,44,11,1,0,0,20,5,7,0,42,6,2,0,1,18,9,5,1
2196,2196,20000915,MIN,ANA,False,5,16,MIN03,Hubert H. Humphrey Metrodome,Minneapolis,MN,52,15,5,0,1,19,8,4,0,43,4,3,2,0,25,6,3,0
2197,2197,20000915,NYA,CLE,False,1,11,NYC16,Yankee Stadium I,New York,NY,48,12,1,0,2,18,9,5,1,34,2,1,0,1,20,7,3,0
2198,2198,20000915,TBA,OAK,False,3,17,STP01,Tropicana Field,St. Petersburg,FL,54,13,4,0,3,19,7,8,0,38,2,1,0,1,24,4,6,0
2199,2199,20000915,TEX,KCA,False,12,11,ARL02,Rangers Ballpark in Arlington,Arlington,TX,48,14,3,0,1,26,3,0,1,51,8,5,0,2,22,6,7,1
2200,2200,20000916,ARI,ATL,True,10,12,PHO01,Chase Field,Phoenix,AZ,47,7,3,0,4,18,8,6,1,42,7,4,2,1,21,6,1,0
2201,2201,20000916,CIN,MIL,True,7,3,CIN08,Cinergy Field,Cincinnati,OH,39,6,2,1,1,19,8,2,0,34,5,1,2,1,19,4,2,0
2202,2202,20000916,HOU,PIT,False,10,9,HOU03,Minute Maid Park,Houston,TX,51,13,3,0,0,25,3,3,4,46,6,1,0,2,24,5,6,2
2203,2203,20000916,LAN,COL,False,5,4,LOS03,Dodger Stadium,Los Angeles,CA,41,10,3,0,0,22,4,2,0,36,4,3,0,0,20,3,4,2
2204,2204,20000916,MON,NYN,False,4,10,MON02,Stade Olympique,Montreal,QUE,46,10,1,0,3,23,4,4,1,42,9,2,0,0,15,12,3,1
2205,2205,20000916,PHI,FLO,False,2,3,PHI12,Veterans Stadium,Philadelphia,PA,36,5,1,0,1,21,4,4,0,31,2,1,0,1,20,6,1,0
2206,2206,20000916,SDN,SFN,False,3,4,SAN01,Qualcomm Stadium,San Diego,CA,60,13,3,0,0,24,11,9,0,54,8,1,1,0,27,11,5,1
2207,2207,20000916,SLN,CHN,True,7,6,STL09,Busch Stadium II,St. Louis,MO,43,6,3,0,2,19,8,5,0,39,6,2,0,2,14,8,7,0
2208,2208,20000916,BAL,SEA,False,0,14,BAL12,Oriole Park at Camden Yards,Baltimore,MD,46,9,3,1,3,19,8,3,0,34,3,0,0,0,20,7,4,0
2209,2209,20000916,CHA,TOR,False,6,3,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,36,6,5,0,0,17,7,1,0,37,5,3,0,0,19,6,4,0
2210,2210,20000916,DET,BOS,True,5,8,DET05,Comerica Park,Detroit,MI,41,8,3,1,1,22,3,3,0,38,7,1,1,2,19,5,2,1
2211,2211,20000916,DET,BOS,False,12,2,DET05,Comerica Park,Detroit,MI,35,6,0,0,2,18,8,1,0,43,7,4,1,1,17,6,5,2
2212,2212,20000916,MIN,ANA,False,6,7,MIN03,Hubert H. Humphrey Metrodome,Minneapolis,MN,40,12,0,0,1,20,4,3,0,40,7,0,1,0,18,9,3,2
2213,2213,20000916,NYA,CLE,True,6,3,NYC16,Yankee Stadium I,New York,NY,32,2,0,0,2,21,6,0,1,42,6,3,1,2,16,7,6,1
2214,2214,20000916,TBA,OAK,True,2,5,STP01,Tropicana Field,St. Petersburg,FL,38,5,3,0,0,17,10,2,1,39,6,2,0,0,18,8,5,0
2215,2215,20000916,TEX,KCA,False,5,8,ARL02,Rangers Ballpark in Arlington,Arlington,TX,44,6,0,0,2,22,6,7,1,37,6,2,1,1,25,2,0,0
