,game_date,home_team,away_team,is_day_game,running_bool_count_home,running_bool_count_away
537,20000514,COL,SFN,True,2.0,4.0
538,20000514,HOU,CIN,False,1.0,5.0
539,20000514,MON,CHN,True,1.0,4.0
540,20000514,NYN,FLO,True,2.0,4.0
541,20000514,PHI,ATL,True,2.0,9.0
542,20000514,PIT,MIL,True,14.0,8.0
543,20000514,SDN,ARI,True,13.0,6.0
544,20000514,SLN,LAN,True,11.0,7.0
545,20000514,ANA,TEX,True,5.0,5.0
546,20000514,BAL,BOS,True,2.0,28.0
547,20000514,CHA,MIN,True,2.0,4.0
548,20000514,CLE,KCA,True,2.0,8.0
549,20000514,DET,NYA,True,4.0,8.0
550,20000514,OAK,SEA,True,19.0,19.0
551,20000514,TBA,TOR,True,27.0,4.0
552,20000515,HOU,CIN,False,1.0,6.0
553,20000515,OAK,KCA,False,20.0,9.0
554,20000515,SEA,MIN,False,20.0,5.0
555,20000515,TEX,TBA,False,6.0,28.0
556,20000515,TOR,BOS,False,5.0,29.0
557,20000516,ATL,SFN,False,10.0,5.0
558,20000516,CHN,LAN,False,5.0,8.0
559,20000516,CIN,PIT,False,7.0,15.0
560,20000516,FLO,SDN,False,5.0,14.0
561,20000516,MIL,HOU,False,9.0,2.0
562,20000516,MON,ARI,False,2.0,7.0
563,20000516,NYN,COL,False,3.0,3.0
564,20000516,PHI,SLN,False,3.0,12.0
565,20000516,ANA,BAL,False,6.0,3.0
566,20000516,CLE,DET,False,3.0,5.0
567,20000516,NYA,CHA,False,9.0,3.0
568,20000516,OAK,KCA,True,1.0,10.0
569,20000516,SEA,MIN,False,1.0,6.0
570,20000516,TEX,TBA,False,7.0,29.0
571,20000516,TOR,BOS,False,6.0,30.0
572,20000517,ATL,SFN,False,11.0,6.0
573,20000517,CHN,LAN,True,1.0,9.0
574,20000517,CIN,PIT,False,1.0,16.0
575,20000517,FLO,SDN,False,6.0,15.0
576,20000517,MON,ARI,False,3.0,8.0
577,20000517,NYN,COL,False,4.0,4.0
